t,frame,body,node,x,y,z,vx,vy,vz
0.020000000000000011,2,0,4,2.5714466648507464,2.2172523380672684e-06,-0.0019621724603919462,-0.0047677911812020017,0.0010252235304372044,-0.58558377713966947
0.020000000000000011,2,0,5,2.7143038078537978,4.4537197646935111e-07,-0.0019623068211904408,-0.0047677834800215931,0.00063361912710939666,-0.58564056277137388
0.020000000000000011,2,0,6,2.8571609508583977,-1.5134040817275518e-06,-0.0019625383026078678,-0.0047677747909376225,0.00018708025927743362,-0.58570835594575499
0.020000000000000011,2,0,7,3.000018093862459,-3.5186095541968507e-06,-0.0019628242775496913,-0.0047677658753371242,-0.0002745969730259724,-0.58578068718406329
0.020000000000000011,2,1,0,1.0000180825596252,4.1035449866165833e-07,-0.0019027691345597265,-0.0031779433853305131,0.00077789480379081332,-0.38706100006079319
0.020000000000000011,2,1,1,1.1428752230080994,-9.9097943677284729e-06,-0.001927296596883883,-0.0031782398827400775,-0.0014218368085225338,-0.38746800894103994
0.020000000000000011,2,1,2,1.2857323646041097,-1.3286223474910372e-05,-0.001949291652942955,-0.0031785266980576066,-0.002301962274832673,-0.38862247757068219
0.020000000000000011,2,1,3,1.4285895077321218,-1.2420362532709602e-05,-0.0019648404608041121,-0.0031787244793239403,-0.0023074230243519461,-0.38978527057611695
0.020000000000000011,2,1,4,1.57144665251348,-9.5028167686123503e-06,-0.0019718919895055638,-0.0031787879280200382,-0.0018147107114378953,-0.39045976523392512
0.020000000000000011,2,1,5,1.714303798711863,-5.9611175554070788e-06,-0.0019709692476055211,-0.0031787190750508635,-0.0010951511184852656,-0.39049251223551151
0.020000000000000011,2,1,6,1.8571609457972023,-2.4309199648119597e-06,-0.0019648099857123317,-0.0031785613228756358,-0.00030455732957048484,-0.39004441628302111
0.020000000000000011,2,1,7,2.0000180931844347,1.0145788815929844e-06,-0.0019568191131964707,-0.0031783720891614053,0.00049596174444917608,-0.38941675584813429
0.020000000000000011,2,2,0,0,0,0,0,0,0
0.020000000000000011,2,2,1,0.14285383730352319,6.4680220388810662e-06,-0.00098905395982920217,-0.00072559874548158482,0.0013581541764351036,-0.088375072182020592
0.020000000000000011,2,2,2,0.28571043284759751,1.9337197696388026e-05,-0.0016421650733973931,-0.0012612652459433318,0.0040678286077856932,-0.15361714424814329
0.020000000000000011,2,2,3,0.42856937438919807,3.0091516029601106e-05,-0.0020095429190817018,-0.0016003298905581211,0.0063500581339214976,-0.19491388384258126
0.020000000000000011,2,2,4,0.57143017619213698,3.3206204619322388e-05,-0.0021503482533319091,-0.0017558467896569441,0.0070494582902435998,-0.2138552302395634
0.020000000000000011,2,2,5,0.71429227087962688,2.7368205057146494e-05,-0.0021336853363852558,-0.0017669025082718594,0.0058887846131850203,-0.21520177326585876
0.020000000000000011,2,2,6,0.85715506792453267,1.5073722588517216e-05,-0.0020314780497785985,-0.001692092545083671,0.003385318880843161,-0.20609021410473707
0.020000000000000011,2,2,7,1.0000180825596252,4.1035449866165833e-07,-0.0019027691345597265,-0.0015889716926652572,0.00038894740189541598,-0.19353050003039668
0.03000000000000002,3,0,0,2.0000621251726098,1.5231025728304026e-06,-0.0044100637788922056,-0.014649481886991682,0.0011961222786904631,-0.88824342392960287
0.03000000000000002,3,0,1,2.1429192676584248,1.2348529313818702e-05,-0.0044128500137436558,-0.014649591847063791,0.0022937325021914453,-0.88805601839840542
0.03000000000000002,3,0,2,2.2857764109318097,1.6116101523506737e-05,-0.0044139669497527713,-0.014649631709859851,0.0027107614727143008,-0.88791641506864893
0.03000000000000002,3,0,3,2.4286335547713076,1.4664045967391217e-05,-0.00441443250233973,-0.014649620430429864,0.002620107586044358,-0.88785342919943377
0.03000000000000002,3,0,4,2.5714906989778723,9.6909891591695618e-06,-0.0044149876598344913,-0.014649575285336927,0.0021830312986729811,-0.88787956164917503
0.03000000000000002,3,0,5,2.7143478433895494,2.6483681524303542e-06,-0.004415975427548945,-0.014649510689639938,0.0015394952297538588,-0.88798496190938703
0.03000000000000002,3,0,6,2.8572049878907904,-5.3534631529943784e-06,-0.004417360137834306,-0.014649437314063095,0.00079879969334687719,-0.88814100196282608
0.03000000000000002,3,0,7,3.000062132414719,-1.3614252572776789e-05,-0.0044189052970296577,-0.0146493616319744,3.1475615313689316e-05,-0.88831448397552326
0.03000000000000002,3,1,0,1.0000620527058328,8.4140854355714773e-06,-0.0043622775856029233,-0.0097657610247981665,0.0025233014296265161,-0.59813864065952127
0.03000000000000002,3,1,1,1.1429191902857858,-3.2439388397903465e-05,-0.0043743796413515,-0.0097672048223328527,-0.0013368912881911157,-0.5949439370336097
0.03000000000000002,3,1,2,1.2857763370191839,-4.9312452593309989e-05,-0.0043965030459608128,-0.0097678888738098862,-0.003161990361655289,-0.59350941872624619
0.03000000000000002,3,1,3,1.428633490064642,-5.0054835224940295e-05,-0.0044171074066361327,-0.0097680164468113458,-0.0035082889356023881,-0.5931188175014156
0.03000000000000002,3,1,4,1.571490646953122,-4.1371047141506987e-05,-0.0044285857934561173,-0.0097677735267979321,-0.0028808474886054883,-0.59319852026012732
0.03000000000000002,3,1,5,1.7143478058024539,-2.8191843446357762e-05,-0.0044288816721470177,-0.0097673163517709004,-0.0016981671745075456,-0.59338667289274283
0.03000000000000002,3,1,6,1.8572049654065466,-1.3469399947364021e-05,-0.0044209864207827316,-0.0097667616888439945,-0.00026698501995647285,-0.59353824065958005
0.03000000000000002,3,1,7,2.0000621251726098,1.5231025728304026e-06,-0.0044100637788922056,-0.009766181199695384,0.001228886496751856,-0.5936563721296817
0.03000000000000002,3,2,0,0,0,0,0,0,0
0.03000000000000002,3,2,1,0.1428428919840557,2.5182945646354595e-05,-0.0020389760011368177,-0.0019757340435491901,0.0023545678563355885,-0.1210108328590475
0.03000000000000002,3,2,2,0.28569529095141311,7.5455240773455157e-05,-0.0034956631202899854,-0.0035273269433339118,0.0070665713300757903,-0.21604363834932749
0.03000000000000002,3,2,3,0.4285568372283261,0.00011786787654131204,-0.0043920908506068406,-0.0045778532216231632,0.011069798282839608,-0.28038684298821342
0.03000000000000002,3,2,4,0.57142647395296775,0.00013101635756470524,-0.004792990439853536,-0.0051203784259365465,0.012370342705471361,-0.3136157216600875
0.03000000000000002,3,2,5,0.71430224499991357,0.00010975393690543572,-0.0048181717215234083,-0.0052422176265721539,0.010484593529277624,-0.32107819526170095
0.03000000000000002,3,2,6,0.85718157213677559,6.3644791117172927e-05,-0.0046255476746599761,-0.0051059512423550953,0.0062960090977553108,-0.31273207767637223
0.03000000000000002,3,2,7,1.0000620527058328,8.4140854355714773e-06,-0.0043622775856029233,-0.0048828805123990841,0.0012616507148132498,-0.29906932032976058
0.040000000000000029,4,0,0,2.0001438703248358,-2.0877539304308985e-07,-0.0078523322886389756,-0.032649810073970956,0.0017010335055251053,-1.1951455162479196
0.040000000000000029,4,0,1,2.1430010114220677,2.3945820128909631e-05,-0.0078525344480306018,-0.032650168135800517,0.0032588419772483054,-1.1948664429537241
0.040000000000000029,4,0,2,2.2858581560284845,3.2984164522522838e-05,-0.0078516236847031885,-0.032650313912879182,0.0038977279878162083,-1.1946341573234185
0.040000000000000029,4,0,3,2.4287153032294708,3.0802207378380304e-05,-0.0078510076212838006,-0.032650302204603146,0.0038524997761453248,-1.1944978056367621
0.040000000000000029,4,0,4,2.5715724521800909,2.1014096829849097e-05,-0.0078516043465671915,-0.03265018381662757,0.0033416829965791572,-1.1944818064593574
0.040000000000000029,4,0,5,2.7144296021586856,6.7284869149571733e-06,-0.007853642188093278,-0.032650002405227106,0.0025542548562494998,-1.1945765081666884
0.040000000000000029,4,0,6,2.8572867526135148,-9.6554863429986035e-06,-0.0078567244863541261,-0.032649791618263778,0.0016370970431288849,-1.1947431779768722
0.040000000000000029,4,0,7,3.0001439031968529,-2.6609710272965635e-05,-0.0078601908948670203,-0.032649572855962629,0.00068450249988602756,-1.1949348814046683
0.040000000000000029,4,1,0,1.0001434857929754,2.6415755843143076e-05,-0.0079029218827658954,-0.021753903063086801,0.0047337929202668858,-0.81783881830862448
0.040000000000000029,4,1,1,1.1430006002762498,-6.0209890898240345e-05,-0.0078593580997912312,-0.02176184605325374,-0.00051717297923234602,-0.809780497584077
0.040000000000000029,4,1,2,1.2858577672325699,-0.00010009538449435863,-0.0078481054076828798,-0.02176656574139911,-0.0032889734746268835,-0.80438754624818465
0.040000000000000029,4,1,3,1.4287149680045257,-0.00010661517796009941,-0.0078520418530833823,-0.021768654070136107,-0.0041131805261712447,-0.80130293489416649
0.040000000000000029,4,1,4,1.5715721870600492,-9.17169262363181e-05,-0.0078583262033208069,-0.021768742777200825,-0.0035200661709009172,-0.80008132723396819
0.040000000000000029,4,1,5,1.7144294136105644,-6.5012087004224443e-05,-0.0078603179637673267,-0.021767494850093164,-0.0020195224814146722,-0.80017443021276013
0.040000000000000029,4,1,6,1.8572866419537386,-3.3239616952006963e-05,-0.0078573873603716565,-0.021765544019119613,-5.9954597696160444e-05,-0.80099045762106369
0.040000000000000029,4,1,7,2.0001438703248358,-2.0877539304308985e-07,-0.0078523322886389756,-0.021763380802757179,0.0020339649828292772,-0.80203246270111594
0.040000000000000029,4,2,0,0,0,0,0,0,0
0.040000000000000029,4,2,1,0.14281727329765448,5.2991337950990578e-05,-0.0033985084381159898,-0.0039999897979491146,0.0031811530456726956,-0.15037976955741128
0.040000000000000029,4,2,2,0.28565722068213406,0.00015899015018572718,-0.0059445837141702054,-0.007256341582284085,0.0095635367123466895,-0.27280243952952821
0.040000000000000029,4,2,3,0.42852095631846615,0.00024892871653268891,-0.0075963387513119096,-0.0095569426603511008,0.015024707245847662,-0.35929362511721019
0.040000000000000029,4,2,4,0.57140710676977013,0.00027790191243505264,-0.008405407961631587,-0.010844701360313841,0.016881081048420343,-0.40770696273253076
0.040000000000000029,4,2,5,0.7143110057324229,0.00023503569328692312,-0.0085472212084530749,-0.011272742958940455,0.014475928483378515,-0.42379920301660806
0.040000000000000029,4,2,6,0.85722549544971394,0.00014025786142049288,-0.0082908746292854139,-0.011165625891158444,0.0089878209482991758,-0.41977213275333264
0.040000000000000029,4,2,7,1.0001434857929754,2.6415755843143076e-05,-0.0079029218827658954,-0.010876951531543401,0.0023668964601334507,-0.4089194091543123
0.050000000000000037,5,0,0,2.0002667224605579,-5.638904515222734e-06,-0.012283223018904339,-0.060759491740202599,0.0020704309339926253,-1.5033476622922719
0.050000000000000037,5,0,1,2.1431238599874312,3.6094140740877601e-05,-0.012281535927954492,-0.060760262640313895,0.0040170932671178688,-1.5033052564657099
0.050000000000000037,5,0,2,2.2859810074814106,5.2646747098870911e-05,-0.012278822462935005,-0.06076060569818946,0.0048828945051388861,-1.5032214684095391
0.050000000000000037,5,0,3,2.4288381623961226,5.0464500530328254e-05,-0.012277034464514513,-0.060760627803192288,0.0049382052704102343,-1.5031517839889332
0.050000000000000037,5,0,4,2.5716953223616037,3.5542066888894712e-05,-0.012277398895267312,-0.06076042928225632,0.0044366772633428414,-1.5031321708091268
0.050000000000000037,5,0,5,2.7145524853281091,1.3057819926285471e-05,-0.012280126008642497,-0.06076009812269495,0.0036005933402406521,-1.5031711173309819
0.050000000000000037,5,0,6,2.8574096497022401,-1.2969168033674097e-05,-0.012284515625499952,-0.060759703957011718,0.0026056951603672224,-1.5032522653555205
0.050000000000000037,5,0,7,3.0002668144609181,-3.9962887502347757e-05,-0.012289507995840146,-0.060759292366461173,0.0015669038445110994,-1.5033488918120845
0.050000000000000037,5,1,0,1.0002654427615929,5.6125315593321681e-05,-0.012560720045912351,-0.040446475545497067,0.0071692833399612903,-1.0420643204181217
0.050000000000000037,5,1,1,1.1431224447877308,-8.8965793804698012e-05,-0.012410953204977284,-0.040472126383803209,0.00076543482903433614,-1.0289274652968756
0.050000000000000037,5,1,2,1.2859796246371507,-0.00016110431110722982,-0.012323616707033937,-0.040489843344010346,-0.0028985684755992551,-1.0190925781507856
0.050000000000000037,5,1,3,1.4288369346451699,-0.00017853027195202453,-0.01228065805814825,-0.040499946375950724,-0.0042570356874129037,-1.0127512507164316
0.050000000000000037,5,1,4,1.5716943312291705,-0.00015835886640206326,-0.012266009314423558,-0.040503328977170204,-0.0038068994962719357,-1.0097205403576242
0.050000000000000037,5,1,5,1.7145517778207209,-0.00011559305379810067,-0.012266832642016435,-0.040501623586552335,-0.0021117406599852452,-1.0093208912182494
0.050000000000000037,5,1,6,1.8574092471350954,-6.2098894472675575e-05,-0.012274223241066943,-0.040496971697363167,0.00025454540660831354,-1.010494930797571
0.050000000000000037,5,1,7,2.0002667224605579,-5.638904515222734e-06,-0.012283223018904339,-0.040491364756475565,0.0028275363019866391,-1.0121899112506663
0.050000000000000037,5,2,0,0,0,0,0,0,0
0.050000000000000037,5,2,1,0.14276918269774855,8.8338660152248479e-05,-0.005037579290958231,-0.006868908902401041,0.0038674825288459269,-0.17697079389137063
0.050000000000000037,5,2,2,0.28558255972163421,0.00026533862497636704,-0.0089365345161283374,-0.012602038859027243,0.011644154801744699,-0.32467934183147878
0.050000000000000037,5,2,3,0.4284453969194546,0.00041622961166454942,-0.011561196200417083,-0.016783617029973167,0.018339705577956729,-0.4324136587580657
0.050000000000000037,5,2,4,0.57135681732097343,0.00046634090817706652,-0.012934158633710034,-0.019273038295863049,0.0207025624589472,-0.49655118977126572
0.050000000000000037,5,2,5,0.71430772427552125,0.00039748401535313248,-0.013289788221729151,-0.0203042197612932,0.017930737318586548,-0.52311858281376933
0.050000000000000037,5,2,6,0.85728258379195243,0.00024260503046988856,-0.013028303221039202,-0.020419828903062726,0.0114410308258707,-0.52609714052806644
0.050000000000000037,5,2,7,1.0002654427615929,5.6125315593321681e-05,-0.012560720045912351,-0.020223237772748533,0.0035846416699806399,-0.52103216020906074
0.060000000000000046,6,0,0,2.0004268299297783,-1.580691332727811e-05,-0.017702377350863798,-0.10056097636190039,0.0022984002240575892,-1.8107328882554916
0.060000000000000046,6,0,1,2.1432839606041121,4.6993969637102207e-05,-0.017702768933094432,-0.10056231478657247,0.0045541358971399491,-1.8112359739364989
0.060000000000000046,6,0,2,2.2861411128206939,7.3319726446872919e-05,-0.017701044641207916,-0.10056296295497016,0.0056443427225145622,-1.8115574759692932
0.060000000000000046,6,0,3,2.428998281109533,7.2379113403440466e-05,-0.017699621879847915,-0.10056308517947253,0.0058467781862515129,-1.8117296672179857
0.060000000000000046,6,0,4,2.5718554603678743,5.2781243454101017e-05,-0.017700095584198199,-0.10056283858836465,0.0054269400209112015,-1.8117875116200377
0.060000000000000046,6,0,5,2.7147126461655198,2.2027312400051287e-05,-0.01770289997336499,-0.10056236513931752,0.0046245300057868154,-1.8117683588779983
0.060000000000000046,6,0,6,2.8575698350414291,-1.3995380178998462e-05,-0.01770741327639418,-0.1005617813355163,0.0036361111584457552,-1.8117084593539743
0.060000000000000046,6,0,7,3.0004270247612355,-5.1467093187812529e-05,-0.017712558474964713,-0.10056116632601232,0.0025951174057713034,-1.8116361868520654
0.060000000000000046,6,1,0,1.0004237431305083,9.8135235421197356e-05,-0.018352868628467127,-0.066876611744443676,0.0096218131437819238,-1.2667248202407801
0.060000000000000046,6,1,1,1.143280423852377,-0.00011591504330209709,-0.018048971944547302,-0.06693428117546571,0.0022679804107382548,-1.2492256352900235
0.060000000000000046,6,1,2,1.2861375394402554,-0.00022877698064296828,-0.017842114437134647,-0.06697758661481297,-0.0021894223715489833,-1.2352721593815064
0.060000000000000046,6,1,3,1.4289950153649935,-0.00026245035457678044,-0.017719221003177292,-0.067005125232377089,-0.0040690917545029518,-1.2256699403108726
0.060000000000000046,6,1,4,1.5718527694984759,-0.00023875498011100731,-0.017664033550277805,-0.067017361624002375,-0.0038146654744603513,-1.220571463198451
0.060000000000000046,6,1,5,1.714710712392342,-0.00017850220262464632,-0.017656590189655326,-0.067017252223127419,-0.0020220017250352435,-1.2192467179163611
0.060000000000000046,6,1,6,1.8575687558207699,-9.9838698501334778e-05,-0.017675384698947562,-0.067009687982616056,0.00063037205921948058,-1.2202534690738482
0.060000000000000046,6,1,7,2.0004268299297783,-1.580691332727811e-05,-0.017702377350863798,-0.066999641117061109,0.0035546533979742678,-1.2220476491879408
0.060000000000000046,6,2,0,0,0,0,0,0,0
0.060000000000000046,6,2,1,0.14269019898693733,0.00012997243713537676,-0.0069305613378107898,-0.010621779166550048,0.0044431344188811794,-0.20118948843880752
0.060000000000000046,6,2,2,0.28545614327856145,0.00039077262611306575,-0.012426413964150066,-0.019657322755298995,0.013394264530414594,-0.37233373498007588
0.060000000000000046,6,2,3,0.4283112749281453,0.00061401339315952735,-0.016232948949652218,-0.026418058149118285,0.021141406903436234,-0.5003903320929336
0.060000000000000046,6,2,4,0.57125666031061784,0.00069007374788883683,-0.018329967848928513,-0.030644845218371856,0.023959779081695581,-0.58045084877933895
0.060000000000000046,6,2,5,0.71427670639583296,0.00059211444936733005,-0.019012821724082883,-0.032664426420974932,0.020924524389751724,-0.61870418681633321
0.060000000000000046,6,2,6,0.85734252998778171,0.00036825594289426132,-0.018828593633276821,-0.033289887285910848,0.013647606258001406,-0.6305511805715065
0.060000000000000046,6,2,7,1.0004237431305083,9.8135235421197356e-05,-0.018352868628467127,-0.033438305872221838,0.004810906571890948,-0.63336241012039007
0.070000000000000048,7,0,0,2.0006134446217771,-3.1241794130202781e-05,-0.024112026811618417,-0.15314992460025273,0.0024076063764459209,-2.1156666815988991
0.070000000000000048,7,0,1,2.1434705638198439,5.5282205422833993e-05,-0.02412108688110658,-0.15315202417287016,0.0048862369678137445,-2.1169200708144311
0.070000000000000048,7,0,2,2.2863277221891924,9.3554475542925004e-05,-0.02412545458046704,-0.15315314824283408,0.006186279219711547,-2.1178420913211271
0.070000000000000048,7,0,3,2.4291849099386651,9.5493536530082476e-05,-0.02412762773928688,-0.15315350442144057,0.0065683621345809405,-2.118412098773848
0.070000000000000048,7,0,4,2.5720421178799597,7.2334846982406644e-05,-0.024129477794919339,-0.1531533004575471,0.0062891835812258299,-2.118647627946697
0.070000000000000048,7,0,5,2.7148993379573629,3.4001617018796491e-05,-0.024131969106051834,-0.15315273698437448,0.0055911409827868169,-2.1186168762973492
0.070000000000000048,7,0,6,2.8577565637981239,-1.1583290180986242e-05,-0.024135187352328287,-0.15315199123424594,0.0046833531327551301,-2.1184266812502495
0.070000000000000048,7,0,7,3.0006137912323796,-5.9185210190774193e-05,-0.024138718419269244,-0.15315119202942973,0.003714706288025239,-2.1181836684537902
0.070000000000000048,7,1,0,1.0006075361524183,0.00015207555645168421,-0.025278231792186745,-0.10177019263543217,0.011914779793825972,-1.4878597362061683
0.070000000000000048,7,1,1,1.1434635586533428,-0.0001395659466424198,-0.024783551607973485,-0.10187072634220615,0.0037818090846213292,-1.4675129597958017
0.070000000000000048,7,1,2,1.2863204318100199,-0.00030045265152764736,-0.024420629762137842,-0.10195056234029731,-0.0013343120538759625,-1.4504794351004997
0.070000000000000048,7,1,3,1.4291780843231281,-0.00035528747760918292,-0.024187387841419453,-0.10200488166856428,-0.003663276441304127,-1.4381385977144485
0.070000000000000048,7,1,4,1.5720363988723132,-0.00033009884755186834,-0.024070869401033992,-0.10203272634612616,-0.0036076817064545699,-1.4309975085108291
0.070000000000000048,7,1,5,1.7148952004484765,-0.00025178083282071154,-0.024043962868554047,-0.1020383577880755,-0.0017882086632140257,-1.4283737123295226
0.070000000000000048,7,1,6,1.8577542783679475,-0.00014568781930133492,-0.024069449608182837,-0.10203025456643572,0.0010361015414879111,-1.4285989634387584
0.070000000000000048,7,1,7,2.0006134446217771,-3.1241794130202781e-05,-0.024112026811618417,-0.10201751045898441,0.0041824981366794575,-1.4297982748509916
0.070000000000000048,7,2,0,0,0,0,0,0,0
0.070000000000000048,7,2,1,0.14257153529376557,0.00017692045639011904,-0.0090555662555920659,-0.015278907481368337,0.0049343762362912113,-0.22337455266673531
0.070000000000000048,7,2,2,0.28526180806298279,0.00053237802552586421,-0.016375214514681997,-0.028475465349036971,0.014890195968670132,-0.41630557303097243
0.070000000000000048,7,2,3,0.42809784134680279,0.00083772496849700512,-0.021563873382969782,-0.038558970364652681,0.023542672978519086,-0.5637243871655957
0.070000000000000048,7,2,4,0.57108476893341864,0.00094403096600853163,-0.024546487910187702,-0.045115485996626327,0.026764758215177827,-0.65957932627891303
0.070000000000000048,7,2,5,0.71419814447378094,0.0008146686712149011,-0.025680458799881081,-0.04857400891274942,0.023526238113461939,-0.71014223532320941
0.070000000000000048,7,2,6,0.8573896467795793,0.00051472072003594231,-0.025672232101048943,-0.050066771704073157,0.015603351413341404,-0.73196612693038743
0.070000000000000048,7,2,7,1.0006075361524183,0.00015207555645168421,-0.025278231792186745,-0.050885096317716087,0.0059573898969129922,-0.74392986810308415
0.080000000000000057,8,0,0,2.0008100977849237,-5.1921250047736118e-05,-0.031518872415825253,-0.21909731971177154,0.0024410366502666224,-2.4169543963856661
0.080000000000000057,8,0,1,2.1436671987700118,6.0091885466055477e-05,-0.031544507710510955,-0.21910044507191709,0.005051903296091672,-2.4190117540751257
0.080000000000000057,8,0,2,2.2865243631314907,0.00011226639979090429,-0.031561502752147051,-0.21910231298808591,0.0065333877012834288,-2.4206200586899036
0.080000000000000057,8,0,3,2.4293815756876476,0.00011896397659789883,-0.031571795670914539,-0.21910313546062873,0.0071112038662635522,-2.4216856491108225
0.080000000000000057,8,0,4,2.5722388219562218,9.3874415026162393e-05,-0.031577284294667156,-0.21910314792909952,0.0070173512683435555,-2.4221940762957432
0.080000000000000057,8,0,5,2.7150960889033109,4.9304031198694575e-05,-0.031579745630079856,-0.21910260904108406,0.0064841189133185559,-2.42223778970448
0.080000000000000057,8,0,6,2.8579533658808103,-4.7074988339546736e-06,-0.031580698687847443,-0.21910177570058451,0.0057241883894526462,-2.4219951682593437
0.080000000000000057,8,0,7,3.000810645687273,-6.1379643542242793e-05,-0.031581216024550857,-0.21910085231239015,0.0048968027193011503,-2.4216559992602376
0.080000000000000057,8,1,0,1.0008006547060186,0.0002167782486991504,-0.033318436209685338,-0.14553268383912948,0.013906167892014765,-1.7017868854781444
0.080000000000000057,8,1,1,1.143655616144551,-0.0001595236150806326,-0.032614839861123048,-0.14567566785689248,0.0051375899528265916,-1.6807553484856657
0.080000000000000057,8,1,2,1.2865119832701541,-0.00037424893669806805,-0.032072826953482653,-0.14579442160583095,-0.0004745364122458488,-1.6622865087356422
0.080000000000000057,8,1,3,1.4293697453015604,-0.00045419974489299946,-0.031706480948074101,-0.14587967680438113,-0.003133104382097433,-1.6482059549008468
0.080000000000000057,8,1,4,1.5722287706381497,-0.00042937360315297595,-0.031509588159444775,-0.14592820210658358,-0.0032375680034307883,-1.639347208639617
0.080000000000000057,8,1,5,1.7150887700297923,-0.00033300590944900063,-0.03144889189626137,-0.145944988003121,-0.0014373477305154592,-1.6351820433312616
0.080000000000000057,8,1,6,1.8579493405754457,-0.00019833244580175929,-0.031470241008176109,-0.14594181530959066,0.0014542462814799697,-1.6340320712657133
0.080000000000000057,8,1,7,2.0008100977849237,-5.1921250047736118e-05,-0.031518872415825253,-0.14593183081566816,0.0046970602981370266,-1.6339239195623692
0.080000000000000057,8,2,0,0,0,0,0,0,0
0.080000000000000057,8,2,1,0.14240420046971819,0.00022845246872898157,-0.011393753837672738,-0.020848634035860524,0.005363209111177894,-0.24379356613515013
0.080000000000000057,8,2,2,0.284982747543568,0.00068794418444362792,-0.020748785124424959,-0.039082216729979656,0.016195953806313224,-0.45700802137348767
0.080000000000000057,8,2,3,0.42778304496985292,0.0010838504622047245,-0.027510777983868362,-0.053257701528890616,0.025638341020798958,-0.62276909640971501
0.080000000000000057,8,2,4,0.5708171246749163,0.0012241789228834691,-0.031539037048350843,-0.062768772464170716,0.029212080515875347,-0.73398683360477479
0.080000000000000057,8,2,5,0.71404908743003781,0.0010615306590418484,-0.033253350059178108,-0.068154243378035259,0.025795012647528877,-0.79696185427758437
0.080000000000000057,8,2,6,0.85740403012581889,0.00067948196919205117,-0.033529596756170316,-0.070912038846961761,0.017306897959321589,-0.82921014406407645
0.080000000000000057,8,2,7,1.0008006547060186,0.0002167782486991504,-0.033318436209685338,-0.072766341919564756,0.0069530839460073858,-0.8508934427390723
0.090000000000000066,9,0,0,2.0009962884586616,-7.7269936311653246e-05,-0.039935349199566511,-0.29846033661617677,0.0024560809687069183,-2.7137994042308793
0.090000000000000066,9,0,1,2.143853361674827,6.1074119644143922e-05,-0.039985172931204141,-0.2984647528384764,0.0051062753324798123,-2.7165484693721189
0.090000000000000066,9,0,2,2.2867105289223222,0.00012875116243398006,-0.0400215386497592,-0.29846767947535757,0.0067276092588593253,-2.7187975138371789
0.090000000000000066,9,0,3,2.4295677693762707,0.0001421608421927866,-0.040045055027438853,-0.29846927540565671,0.0075009991948910629,-2.7203745337678038
0.090000000000000066,9,0,4,2.5724250625384473,0.00011714395503573875,-0.040057276044450453,-0.29846976586367491,0.0076234219817684166,-2.7212240496500608
0.090000000000000066,9,0,5,2.7152823890696691,6.8234039696324377e-05,-0.040060970728656262,-0.29846945729174351,0.0073065035184741323,-2.7214490368872033
0.090000000000000066,9,0,6,2.8581397323017215,7.5744690845676223e-06,-0.040059737900222298,-0.29846870121369085,0.00675663368151516,-2.7212827559447841
0.090000000000000066,9,0,7,3.000997080377461,-5.6440429389593158e-05,-0.040056910117250599,-0.29846780338910339,0.0061359193883623545,-2.7209832268268848
0.090000000000000066,9,1,0,1.0009833158175854,0.00029045896882718206,-0.042439682387759123,-0.19825787546936574,0.015491960124136155,-1.9052488802525231
0.090000000000000066,9,1,1,1.1438368797746652,-0.00017625576683860683,-0.041533225893749137,-0.19842616287759746,0.0062096551917147289,-1.8861792554345729
0.090000000000000066,9,1,2,1.2866924679995897,-0.00044890563107410431,-0.040808059030988081,-0.19857211373010542,0.00028441512992691785,-1.8684006307541761
0.090000000000000066,9,1,3,1.4295501960471708,-0.00055654867676567749,-0.040297952514488568,-0.19868252910651935,-0.0025480435353372986,-1.8539877196779813
0.090000000000000066,9,1,4,1.5724099506591611,-0.00053339148100869536,-0.040006388438047893,-0.19875172223295262,-0.0027407740501641797,-1.8440323507670806
0.090000000000000066,9,1,5,1.7152713152355126,-0.00041935363373397753,-0.03989604549777552,-0.19878429583174123,-0.00098444824527953341,-1.8382678598796502
0.090000000000000066,9,1,6,1.8581336425271928,-0.00025595626803355748,-0.039896976762187425,-0.19879349107267913,0.0018807382634591927,-1.835257914938863
0.090000000000000066,9,1,7,2.0009962884586616,-7.7269936311653246e-05,-0.039935349199566511,-0.19879463717542983,0.005101030515387496,-1.8332119221785703
0.090000000000000066,9,2,0,0,0,0,0,0,0
0.090000000000000066,9,2,1,0.14217911240387326,0.00028403446320330629,-0.013928598162152412,-0.02732995120109415,0.005746826049595196,-0.26263954861801436
0.090000000000000066,9,2,2,0.28460179144046915,0.00085583176826677196,-0.025516532412906252,-0.051480363755608959,0.01736164031500094,-0.49472388003835971
0.090000000000000066,9,2,3,0.42734402932640181,0.0013497236652106068,-0.03403352111644168,-0.070523958909936527,0.027502884072483431,-0.67773193587406
0.090000000000000066,9,2,4,0.57042831733559862,0.0015273319102560657,-0.039263424185691821,-0.083623054977172137,0.031376540241808484,-0.8036136344211483
0.090000000000000066,9,2,5,0.71380449858598316,0.0013296198267708304,-0.041688246903860082,-0.091432858597598435,0.027778691686311491,-0.87866548074797157
0.090000000000000066,9,2,6,0.85736293510774264,0.00086002247992610146,-0.042361605016222173,-0.095862993414052383,0.018759707527264583,-0.92123886845544134
0.090000000000000066,9,2,7,1.0009833158175854,0.00029045896882718206,-0.042439682387759123,-0.099128937734682884,0.0077459800620680828,-0.95262444012626157
0.10000000000000007,10,0,0,2.001149404896525,-0.00010618585210619177,-0.049380303518192892,-0.39083997737528464,0.0025199866087853842,-3.0057457006429624
